Descr,Edad mínima,Género,Link,Location,Número de inquilinos,Price,area,estadoconservacion,gastosincluidosenalquiler,gastosincluidosenalquiler ,habitacionamueblada,numbanos,numhabitaciones,superficieutil
"Habitación individual cómoda, a compartir con dos chicos, estudiantes y trabajadores. Gastos incluidos. Pedimos ...",22,Chicas y chicos,/alquilar/habitacion-antic_poble_de_sant_pere08226-945856909695456_109800/,Sant Pere Nord (Distrito Sant Pere Nord-Ègara. Terrassa),2,,barcelona,En buen estado,0.0,,Amueblada,2,3,100
"Hola, se nos van dos compis de casa, una a Madrid y el otro a Almería y se nos quedan dos habitaciones libres. L...",35,Chicas y chicos,/alquilar/habitacion-antiga_esquerra_de_eixample08036-945856909661180_109800/,L'Antiga Esquerra de l'Eixample (Distrito Eixample. Barcelona Capital),2,480,barcelona,Reformado,0.0,,Amueblada,2,5,150
Piso en Hospitalet de Llobregat perfecto para estudiantes y profesores. Alquiler para un curso desde agosto hast...,,Chicas y chicos,/alquilar/habitacion-collblanc_la_torrassa-945856909668747_109800/,Collblanc-La Torrassa (L'Hospitalet de Llobregat),3,400,barcelona,En buen estado,0.0,,Amueblada,1,3,100
"Se alquila habitación grande, luminosa y con balón, cama doble y menajeria para el dormitorio, toallas, sábanas ...",,,/alquilar/habitacion-eixample_sant_antoni08015-945856909668905_109800/,Sant Antoni (Distrito Eixample. Barcelona Capital),4,500,barcelona,En buen estado,0.0,,Amueblada,1,4,120
Sgda familia 2habitaciones  2  individuales libres a partir del 21 de julio  amueblado  y equipado para estudia...,20,Chicas,/alquilar/habitacion-la_dreta_de_eixample08025-945856909674125_109800/,La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital),4,450,barcelona,En buen estado,0.0,,Amueblada,2,4,90
La habitación es grande y luminosa. Cama doble y algun mueble y un escritorio. El edificio es anituguo pero el p...,32,Chicas y chicos,/alquilar/habitacion-la_vila_de_gracia08012-945856909654502_109800/,La Vila de Gràcia (Distrito Gràcia. Barcelona Capital),2,450,barcelona,Reformado,0.0,,Amueblada,1,3,70
"Habitacion individualpara chico educado y limpio, bien equipada con sabanas,ropa de cama,  wifi,muy tranquila,si...",30,Chicas y chicos,/alquilar/habitacion-la_font_de_la_guatlla08004-945856909657018_109800/,La Font de la Guatlla (Distrito Sants-Montjuïc. Barcelona Capital),2,380,barcelona,En buen estado,0.0,,Amueblada,1,3,95
"Descripción del inmuebleInteresante-450€- alquilo 1 habitacion en ático precioso, luminoso y tranquiloSolo c...",22,Chicas,/alquilar/habitacion-sant_gervasi_galvany08021-945856909671004_109800/,Sant Gervasi-Galvany (Distrito Sarrià-Sant Gervasi. Barcelona Capital),4,,barcelona,En buen estado,0.0,,Amueblada,3,5,360
"La habitación se sitúa en la planta sótano de la casa. Consta de 50m2, 2 literas, 2 armarios, baño, nevera, TV, ...",12,Chicas y chicos,/alquilar/habitacion-vilassar_de_mar_centro_urbano-945856909703419_109800/,Vilassar de Mar,4,500,barcelona,En buen estado,0.0,,Amueblada,1,1,50
"Habitación amueblada individual, 2 cocinas, 2 baños, 2 salones, 2 lavadoras, pleno centro.590 euros / mes para ...",25,Chicas y chicos,/alquilar/habitacion-sant_pere_santa_caterina_la_ribera08003-945856909692099_109800/,Sant Pere-Santa Caterina-La Ribera (Distrito Ciutat Vella. Barcelona Capital),4,590,barcelona,En buen estado,0.0,,Amueblada,2,4,120
"""Se alquila habitacion en masia, en sant cebria de vallalta, el maresme (barcelona).Nos gustaria un chico,ca q...",25,Chicas y chicos,/alquilar/habitacion-sant_cebria_de_vallalta_centro_urbano-945856909638122_109800/,Sant Cebrià de Vallalta,3,450,barcelona,A reformar,0.0,,Amueblada,2,3,300
"Habitacion, pequeña pero muy comoda,limpia y ordenada, gastos incluidos,( luz y agua),,incluye sabanas,cubrecama...",23,Chicos,/alquilar/habitacion-el_fort_pienc08013-945856909659772_109800/,El Fort Pienc (Distrito Eixample. Barcelona Capital),2,330,barcelona,En buen estado,0.0,,Amueblada,2,3,75
"Habitacion para estudiantes, preciosa, buen ambiente, zona muy tranquila, zona bien comunicada, a 100 m. Del met...",22,Chicas y chicos,/alquilar/habitacion-sants_montjuic_sants08028-945856909689345_109800/,Sants (Distrito Sants-Montjuïc. Barcelona Capital),3,495,barcelona,Reformado,0.0,,Amueblada,2,3,90
"Vivienda compartida con otros estudiantes 700 € / mes por persona.Vivienda compartida ubicada en bellaterra,...",20,Chicas,/alquilar/habitacion-bellaterra_distrito-945856909022438_109800/,Bellaterra (Cerdanyola del Vallès),1,,barcelona,Reformado,0.0,,Amueblada,10,15,1
Habitacion para estudiante cerca universidadpara empleados aeropuerto cerca para autobus.Para persona con trab...,50,Chicas,/alquilar/habitacion-els_canyars_el_castell_i_poble_vell-945856909553976_109800/,Els Canyars-El Castell i Poble Vell (Castelldefels),1,350,barcelona,En buen estado,0.0,,Amueblada,2,4,200
"Habitación de matrimonio, exterior con mucha luz natural.Finca muy tranquila, ideal para estudiantes.Compartir...",,Chicas,/alquilar/habitacion-el_camp_de_arpa_del_clot08026-945856909699245_109800/,El Camp de l'Arpa del Clot (Distrito Sant Martí. Barcelona Capital),1,430,barcelona,En buen estado,0.0,,Amueblada,1,3,80
"Habitación grande, exterior individual, 2 cocinas, 2 baños, 2 salones, 2 lavadoras, pleno centro.590 euros / me...",25,Chicas y chicos,/alquilar/habitacion-sant_pere_santa_caterina_la_ribera08003-945856909701359_109800/,Sant Pere-Santa Caterina-La Ribera (Distrito Ciutat Vella. Barcelona Capital),4,590,barcelona,Reformado,0.0,,Amueblada,2,4,120
Es una habitación doble exterior disponible a partir del dia 03-06-2019. La duración mínima del contrato es Más ...,35,Chicas,/alquilar/habitacion-la_font_de_la_guatlla08004-945856909657910_109600/,La Font de la Guatlla (Distrito Sants-Montjuïc. Barcelona Capital),1,,barcelona,En buen estado,0.0,,Amueblada,1,3,80
"Preguntar disponibilidad , Habitación privado con mucha luz natural en el barrio de bellvitge,l1 de metro  ,al l...",,,/alquilar/habitacion-bellvitge_el_gornal-945856909616811_109800/,Bellvitge-El Gornal (L'Hospitalet de Llobregat),3,450,barcelona,Reformado,0.0,,0,2,4,14
"Se alquila habitación en un piso luminoso, coqueto y con impresionantes vistas a la playa de la Barceloneta. Ha...",20,Chicas,/alquilar/habitacion-ciutat_vella_la_barceloneta08003-945856909649136_109800/,La Barceloneta (Distrito Ciutat Vella. Barcelona Capital),1,450,barcelona,En buen estado,0.0,,Amueblada,1,2,44
Es una habitación doble exterior disponible a partir del dia 01-06-2019. La duración mínima del contrato es Más ...,35,Chicas,/alquilar/habitacion-la_font_de_la_guatlla08004-945856909651603_109600/,La Font de la Guatlla (Distrito Sants-Montjuïc. Barcelona Capital),1,,barcelona,En buen estado,0.0,,Amueblada,1,3,80
"habitacion, muy comoda,con gran armario,,,,escritorio y todo lo necesario en cocina y habitacion ,.a 10 calles d...",25,Chicos,/alquilar/habitacion-el_fort_pienc08013-945856909639990_109800/,El Fort Pienc (Distrito Eixample. Barcelona Capital),3,380,barcelona,Reformado,0.0,,Amueblada,0,3,75
Es una habitación individual exterior disponible a partir del dia 10-08-2019. El tamaño de la habitación es gran...,22,,/alquilar/habitacion-doneperiaga_deustuibarra_san_pedro_la_ribera48014-945856909679948_109600/,Doneperiaga-Deustuibarra San Pedro-La Ribera (Distrito Deustu. Bilbao),,450,bilbao,En buen estado,0.0,,Amueblada,2,3,120
Es una habitación individual exterior disponible a partir del dia 01-11-2019. La duración mínima del contrato es...,18,,/alquilar/habitacion-olabeaga48013-945856909699968_109600/,Olabeaga (Distrito Basurtu-Zorrotza. Bilbao),2,260,bilbao,En buen estado,0.0,,Amueblada,1,3,80
"Es una habitación individual  disponible a partir del dia 01-11-2019. El tamaño de la habitación es mediana,  si...",28,,/alquilar/habitacion-zurbaran_arabella48007-945856909702828_109600/,Zurbaran-Arabella (Distrito Uribarri. Bilbao),1,350,bilbao,En buen estado,0.0,,Amueblada,1,2,68
Habitación en piso compartido para estudiantes junto al metro de deusto.la vivienda se entrega totalmente reform...,,,/alquilar/habitacion-doneperiaga_deustuibarra_san_pedro_la_ribera48014-96737176310_103800/,Doneperiaga-Deustuibarra San Pedro-La Ribera (Distrito Deustu. Bilbao),,400,bilbao,A estrenar,0.0,,0,2,4,15
Es una habitación individual exterior disponible a partir del dia 13-07-2019. El tamaño de la habitación es medi...,18,,/alquilar/habitacion-doneperiaga_deustuibarra_san_pedro_la_ribera48014-945856909702816_109600/,Doneperiaga-Deustuibarra San Pedro-La Ribera (Distrito Deustu. Bilbao),2,340,bilbao,En buen estado,0.0,,Amueblada,1,1,60
Es una habitación individual exterior disponible a partir del dia 01-11-2019. La duración mínima del contrato es...,22,,/alquilar/habitacion-atxuri48006-945856909701314_109600/,Atxuri (Distrito Ibaiondo. Bilbao),1,335,bilbao,En buen estado,0.0,,Amueblada,2,2,85
"Es una habitación individual  disponible a partir del dia 10-08-2019. El tamaño de la habitación es mediana,  co...",22,,/alquilar/habitacion-doneperiaga_deustuibarra_san_pedro_la_ribera48014-945856909679950_109600/,Doneperiaga-Deustuibarra San Pedro-La Ribera (Distrito Deustu. Bilbao),,450,bilbao,En buen estado,0.0,,Amueblada,2,3,120
Es una habitación individual exterior disponible a partir del dia 28-10-2019. La duración mínima del contrato es...,21,,/alquilar/habitacion-doneperiaga_deustuibarra_san_pedro_la_ribera48014-945856909701300_109600/,Doneperiaga-Deustuibarra San Pedro-La Ribera (Distrito Deustu. Bilbao),2,300,bilbao,0,0.0,,Amueblada,1,4,105
Es una habitación individual exterior disponible a partir del dia 10-08-2019. El tamaño de la habitación es gran...,22,,/alquilar/habitacion-doneperiaga_deustuibarra_san_pedro_la_ribera48014-945856909679949_109600/,Doneperiaga-Deustuibarra San Pedro-La Ribera (Distrito Deustu. Bilbao),,450,bilbao,En buen estado,0.0,,Amueblada,2,3,120
Es una habitación individual exterior disponible a partir del dia 01-09-2019. El tamaño de la habitación es medi...,18,,/alquilar/habitacion-iturrigorri_penascal48002-945856909678574_109600/,Iturrigorri-Peñascal (Distrito Errekalde. Bilbao),,275,bilbao,En buen estado,0.0,,Amueblada,2,5,120
Es una habitación individual  disponible a partir del dia 01-06-2019. La duración mínima del contrato es Más de ...,18,Chicos,/alquilar/habitacion-ibarrekolanda48015-945856909651633_109600/,Ibarrekolanda (Distrito Deustu. Bilbao),3,320,bilbao,En buen estado,0.0,,Amueblada,1,3,100
"Es una habitación doble exterior disponible a partir del dia 01-09-2019. El tamaño de la habitación es grande,  ...",18,,/alquilar/habitacion-iralabarri48012-945856909667310_109600/,Iralabarri (Distrito Errekalde. Bilbao),,425,bilbao,En buen estado,0.0,,Amueblada,2,5,100
Es una habitación individual exterior disponible a partir del dia 01-09-2019. La duración mínima del contrato es...,18,,/alquilar/habitacion-ametzola48012-945856909684680_109600/,Ametzola (Distrito Errekalde. Bilbao),2,300,bilbao,En buen estado,0.0,,Amueblada,2,3,95
Es una habitación individual exterior disponible a partir del dia 31-05-2019. El tamaño de la habitación es medi...,18,,/alquilar/habitacion-basurtu48012-945856909656661_109600/,Basurtu (Distrito Basurtu-Zorrotza. Bilbao),1,350,bilbao,En buen estado,0.0,,Amueblada,2,3,80
"Se alquila habitación grande exterior, en el Casco Viejo de Bilbao. Plaza Unamuno. Junto a Metro, tren, bus... M...",18,Chicas y chicos,/alquilar/habitacion-casco_viejo_zazpi_kaleak48005-945856909616611_109800/,Casco Viejo - Zazpi Kaleak (Distrito Ibaiondo. Bilbao),4,530,bilbao,En buen estado,0.0,,Amueblada,2,5,200
"Piso en la Plaza Unamuno, en el Casco Viejo de Bilbao.Cuarto piso con ascensor.Gran cocina equipada completa, ...",18,Chicas y chicos,/alquilar/habitacion-casco_viejo_zazpi_kaleak48005-945856909616466_109800/,Casco Viejo - Zazpi Kaleak (Distrito Ibaiondo. Bilbao),4,450,bilbao,En buen estado,0.0,,Amueblada,2,5,200
"Arrendamiento temporal de vivienda para desplazados. Alquiler a empresas, autónomos o particulares  Habitación...",,,/alquilar/habitacion-abando_hurtado_de_amezaga48008-95082224486_100500/,Abando Hurtado de Amézaga (Distrito Abando. Bilbao),,475,bilbao,En buen estado,0.0,,0,0,1,12
Es una habitación individual exterior disponible a partir del dia 01-07-2018. La duración mínima del contrato es...,18,,/alquilar/habitacion-yllera_pozanos09006-945856909694776_109600/,Yllera-Pozanos (Burgos Capital),1,200,burgos/,En buen estado,0.0,,Amueblada,1,3,95
"3 bañosWIFI + llamadas nacionales gratisaparcamientos gratis junto al portal, paradas de autobuses 200 metro...",22,,/alquilar/habitacion-burgos_capital_centro09004-945856909680408_109600/,Centro (Burgos Capital),4,215,burgos/,En buen estado,0.0,,Amueblada,3,5,180
"Es una habitación individual  disponible a partir del dia 14-10-2019. El tamaño de la habitación es mediana,  co...",18,,/alquilar/habitacion-aranda_de_duero_centro_urbano-945856909698320_109600/,Aranda de Duero,1,200,burgos/,En buen estado,0.0,,Amueblada,2,3,90
Es una habitación individual exterior disponible a partir del dia 02-09-2018. El tamaño de la habitación es gran...,21,Chicas,/alquilar/habitacion-aranda_de_duero_centro_urbano-945856909690988_109600/,Aranda de Duero,3,215,burgos/,En buen estado,0.0,,Amueblada,2,4,110
"3 bañosWIFI + llamadas nacionales gratisaparcamientos gratis junto al portal, paradas de autobuses 200 metro...",22,,/alquilar/habitacion-burgos_capital_centro09004-945856909680409_109600/,Centro (Burgos Capital),4,245,burgos/,En buen estado,0.0,,Amueblada,3,5,180
Es una habitación individual exterior disponible a partir del dia 01-07-2018. La duración mínima del contrato es...,18,,/alquilar/habitacion-burgos_capital_centro09006-945856909653068_109600/,Centro (Burgos Capital),,180,burgos/,En buen estado,0.0,,Amueblada,2,5,125
Es una habitación individual exterior disponible a partir del dia 23-09-2019. La duración mínima del contrato es...,18,,/alquilar/habitacion-san_pedro_y_san_felices_san_agustin_parque_europa0-945856909692625_109600/,San Pedro y San Felices-San Agustín-Parque Europa (Burgos Capital),2,230,burgos/,0,0.0,,Amueblada,2,3,75
"Es una habitación individual  disponible a partir del dia 01-10-2019. El tamaño de la habitación es mediana,  co...",18,Chicas,/alquilar/habitacion-gamonal_capiscol09007-945856909688250_109600/,Gamonal-Capiscol (Burgos Capital),2,240,burgos/,En buen estado,0.0,,Amueblada,1,4,100
"Se alquilan habitación a chica estudiante en piso amplio, a compartir con más chicas estudiantes. Piso con ascen...",18,Chicas,/alquilar/habitacion-burgos_capital_centro09005-945856909499550_109600/,Centro (Burgos Capital),,250,burgos/,0,0.0,,Amueblada,1,1,125
Es una habitación individual exterior disponible a partir del dia 01-07-2018. La duración mínima del contrato es...,18,,/alquilar/habitacion-yllera_pozanos09006-945856909653065_109600/,Yllera-Pozanos (Burgos Capital),1,200,burgos/,En buen estado,0.0,,Amueblada,1,3,95
Es una habitación individual exterior disponible a partir del dia 01-09-2019. La duración mínima del contrato es...,20,Chicos,/alquilar/habitacion-universidad_las_huelgas09001-945856909684277_109600/,Universidad-Las Huelgas (Burgos Capital),3,195,burgos/,En buen estado,0.0,,Amueblada,2,4,110
Es una habitación individual exterior disponible a partir del dia 23-09-2019. La duración mínima del contrato es...,18,Chicas,/alquilar/habitacion-san_pedro_y_san_felices_san_agustin_parque_europa0-945856909692375_109600/,San Pedro y San Felices-San Agustín-Parque Europa (Burgos Capital),2,230,burgos/,0,0.0,,Amueblada,2,3,75
Es una habitación individual exterior disponible a partir del dia 18-09-2017. El tamaño de la habitación es medi...,18,,/alquilar/habitacion-san_pedro_de_la_fuente_barrantes09003-945856909647663_109600/,San Pedro de la Fuente-Barrantes (Burgos Capital),2,250,burgos/,En buen estado,0.0,,Amueblada,2,4,90
Es una habitación individual exterior disponible a partir del dia 01-07-2018. La duración mínima del contrato es...,18,,/alquilar/habitacion-burgos_capital_centro09006-945856909653069_109600/,Centro (Burgos Capital),,190,burgos/,En buen estado,0.0,,Amueblada,2,5,125
Es una habitación doble  disponible a partir del dia 01-10-2019. La duración mínima del contrato es 5 Meses. El ...,18,Chicas,/alquilar/habitacion-gamonal_capiscol09007-945856909688249_109600/,Gamonal-Capiscol (Burgos Capital),2,250,burgos/,En buen estado,0.0,,Amueblada,1,4,100
